"TOA5","rrg19","CR1000","36416","CR1000.Std.20","CPU:RG_19-2019-08-09.CR1","19097","Rg_19-2019-08-09"
"TIMESTAMP","RECORD","GageMinV","ActTemp","ActDepth","ReportPCP","OPDCounts","blockedSec","scan10","ActDepthRA"
"TS","RN","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-03-21 23:45:00",21365,12.18,-8.49,4.605676,0,0,0,900,4.605653
"2020-03-22 00:00:00",21366,12.18,-8.64,4.605204,0,0,0,900,4.605303
"2020-03-22 00:15:00",21367,12.18,-8.76,4.605517,0,0,0,900,4.605271
"2020-03-22 00:30:00",21368,12.18,-8.87,4.605302,0,0,0,900,4.605262
"2020-03-22 00:45:00",21369,12.17,-8.96,4.605103,0,0,0,900,4.605023
"2020-03-22 01:00:00",21370,12.17,-9.05,4.604649,0,0,0,900,4.60482
"2020-03-22 01:15:00",21371,12.17,-9.19,4.603875,0,0,0,900,4.604492
"2020-03-22 01:30:00",21372,12.17,-9.28,4.6041,0,0,0,900,4.604298
"2020-03-22 01:45:00",21373,12.17,-9.37,4.604448,0,0,0,900,4.604185
"2020-03-22 02:00:00",21374,12.16,-9.48,4.603494,0,0,0,900,4.603891
"2020-03-22 02:15:00",21375,12.16,-9.57,4.603411,0,0,0,900,4.603603
"2020-03-22 02:30:00",21376,12.16,-9.73,4.603064,0,0,0,900,4.603338
"2020-03-22 02:45:00",21377,12.15,-9.87,4.60266,0,0,0,900,4.603027
"2020-03-22 03:00:00",21378,12.15,-10.05,4.601936,0,0,0,900,4.602576
"2020-03-22 03:15:00",21379,12.15,-10.23,4.601769,0,0,0,900,4.602127
"2020-03-22 03:30:00",21380,12.15,-10.44,4.601841,0,0,0,900,4.601823
"2020-03-22 03:45:00",21381,12.15,-10.63,4.601241,0,0,0,900,4.601485
"2020-03-22 04:00:00",21382,12.15,-10.84,4.60125,0,0,0,900,4.601181
"2020-03-22 04:15:00",21383,12.15,-11,4.601393,0,0,0,900,4.601125
"2020-03-22 04:30:00",21384,12.15,-11.18,4.601081,0,0,0,900,4.601036
"2020-03-22 04:45:00",21385,12.15,-11.32,4.601003,0,0,0,900,4.601066
"2020-03-22 05:00:00",21386,12.14,-11.46,4.601159,0,0,0,900,4.601173
"2020-03-22 05:15:00",21387,12.14,-11.58,4.600964,0,0,0,900,4.601233
"2020-03-22 05:30:00",21388,12.14,-11.72,4.601213,0,0,0,900,4.600988
"2020-03-22 05:45:00",21389,12.14,-11.82,4.601077,0,0,0,900,4.600974
"2020-03-22 06:00:00",21390,12.14,-11.84,4.601133,0,0,0,900,4.601411
"2020-03-22 06:15:00",21391,12.15,-11.84,4.601873,0,0,0,900,4.601759
"2020-03-22 06:30:00",21392,12.16,-11.77,4.602446,0,0,0,900,4.602158
"2020-03-22 06:45:00",21393,12.17,-11.7,4.602586,0,0,0,900,4.602454
"2020-03-22 07:00:00",21394,12.2,-11.58,4.6028,0,0,0,900,4.602663
"2020-03-22 07:15:00",21395,12.22,-11.49,4.603008,0,0,0,900,4.602776
"2020-03-22 07:30:00",21396,12.26,-11.37,4.603469,0,0,0,900,4.603043
"2020-03-22 07:45:00",21397,12.27,-11.21,4.603631,0,0,0,900,4.603536
"2020-03-22 08:00:00",21398,12.31,-10.93,4.604999,0,0,0,900,4.604497
"2020-03-22 08:15:00",21399,12.36,-10.58,4.606502,0,0,0,900,4.605896
"2020-03-22 08:30:00",21400,12.4,-10.21,4.607465,0,0,0,900,4.607111
"2020-03-22 08:45:00",21401,12.44,-9.85,4.608327,0,0,0,900,4.607853
"2020-03-22 09:00:00",21402,12.48,-9.5,4.608178,0,0,0,900,4.608145
"2020-03-22 09:15:00",21403,12.54,-9.07,4.609596,0,0,0,900,4.608963
"2020-03-22 09:30:00",21404,12.6,-8.64,4.60978,0,0,0,900,4.609696
"2020-03-22 09:45:00",21405,12.7,-7.86,4.61219,0,0,0,900,4.611158
"2020-03-22 10:00:00",21406,12.75,-6.864,4.614274,0,0,0,900,4.613911
"2020-03-22 10:15:00",21407,12.75,-6.204,4.613942,0,0,0,900,4.613987
"2020-03-22 10:30:00",21408,12.75,-5.635,4.612927,0,0,0,900,4.613401
"2020-03-22 10:45:00",21409,12.76,-4.788,4.614367,0,0,0,900,4.613769
"2020-03-22 11:00:00",21410,12.73,-3.922,4.61461,0,0,0,900,4.614465
