"TOA5","Water_table_WS3upper","CR1000","73373","CR1000.Std.32.05","CPU:WS3_upper_2020-12-07.CR1","28400","WS_3Up_wells"
"TIMESTAMP","RECORD","Batt_Volt","ptemp_Max","WS3_N1_psi","WS3_N1_rawdepth","WS3_N1_depth_corr","WS3_N1_corr_depth","WS3_N1_welltemp","WS3_N2_psi","WS3_N2_rawdepth","WS3_N2_depth_corr","WS3_N2_corr_depth","WS3_N2_welltemp","WS3_42_4_d2_psi","WS3_42_4_d2_rawdepth","WS3_42_4_d2_depth_corr","WS3_42_4_d2_corr_depth","WS3_42_4_d2_welltemp"
"TS","RN","Volts","Deg_C","PSI","cm","","cm","Deg_C","PSI","cm","","cm","Deg_C","PSI","cm","","cm","Deg_C"
"","","Smp","Max","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-01-26 21:30:00",12534,13.33,-6.642,-0.004,-0.315,1,-1.315,2.632,0.27,18.99,1,17.99,4.77,7.485,526.2,1,525.2,7.272
"2021-01-26 21:35:00",12535,13.33,-6.665,-0.004,-0.313,1,-1.313,2.632,0.27,19.02,1,18.02,4.77,7.484,526.2,1,525.2,7.272
"2021-01-26 21:40:00",12536,13.33,-6.688,-0.004,-0.3,1,-1.3,2.632,0.271,19.03,1,18.03,4.77,7.484,526.2,1,525.2,7.272
"2021-01-26 21:45:00",12537,13.33,-6.731,-0.004,-0.303,1,-1.303,2.632,0.27,18.99,1,17.99,4.77,7.483,526.1,1,525.1,7.271
"2021-01-26 21:50:00",12538,13.32,-6.753,-0.005,-0.319,1,-1.319,2.632,0.27,19.01,1,18.01,4.769,7.484,526.2,1,525.2,7.271
"2021-01-26 21:55:00",12539,13.32,-6.776,-0.004,-0.281,1,-1.281,2.632,0.271,19.03,1,18.03,4.77,7.483,526.1,1,525.1,7.271
"2021-01-26 22:00:00",12540,13.31,-6.796,-0.004,-0.313,1,-1.313,2.632,0.27,18.99,1,17.99,4.769,7.483,526.1,1,525.1,7.268
"2021-01-26 22:05:00",12541,13.32,-6.819,-0.004,-0.316,1,-1.316,2.631,0.27,19,1,18,4.77,7.483,526.1,1,525.1,7.266
"2021-01-26 22:10:00",12542,13.26,-6.841,-0.004,-0.304,1,-1.304,2.631,0.269,18.93,1,17.93,4.769,7.482,526,1,525,7.265
"2021-01-26 22:15:00",12543,13.31,-6.864,-0.004,-0.294,1,-1.294,2.631,0.27,18.95,1,17.95,4.769,7.482,526,1,525,7.263
"2021-01-26 22:20:00",12544,13.31,-6.864,-0.004,-0.309,1,-1.309,2.631,0.269,18.9,1,17.9,4.769,7.481,526,1,525,7.262
"2021-01-26 22:25:00",12545,13.31,-6.884,-0.004,-0.274,1,-1.274,2.631,0.269,18.91,1,17.91,4.769,7.481,526,1,525,7.262
"2021-01-26 22:30:00",12546,13.31,-6.884,-0.004,-0.281,1,-1.281,2.631,0.268,18.85,1,17.85,4.769,7.481,525.9,1,524.9,7.262
"2021-01-26 22:35:00",12547,13.31,-6.884,-0.004,-0.284,1,-1.284,2.631,0.269,18.9,1,17.9,4.769,7.48,525.9,1,524.9,7.261
"2021-01-26 22:40:00",12548,13.31,-6.884,-0.004,-0.311,1,-1.311,2.631,0.268,18.84,1,17.84,4.769,7.481,525.9,1,524.9,7.262
"2021-01-26 22:45:00",12549,13.31,-6.907,-0.004,-0.306,1,-1.306,2.631,0.268,18.85,1,17.85,4.769,7.479,525.9,1,524.9,7.261
"2021-01-26 22:50:00",12550,13.31,-6.907,-0.004,-0.295,1,-1.295,2.631,0.268,18.86,1,17.86,4.769,7.479,525.8,1,524.8,7.261
"2021-01-26 22:55:00",12551,13.31,-6.907,-0.004,-0.301,1,-1.301,2.631,0.269,18.88,1,17.88,4.769,7.479,525.8,1,524.8,7.261
"2021-01-26 23:00:00",12552,13.31,-6.907,-0.004,-0.315,1,-1.315,2.63,0.268,18.85,1,17.85,4.769,7.479,525.8,1,524.8,7.261
"2021-01-26 23:05:00",12553,13.31,-6.907,-0.004,-0.273,1,-1.273,2.63,0.268,18.84,1,17.84,4.769,7.478,525.8,1,524.8,7.262
"2021-01-26 23:10:00",12554,13.31,-6.907,-0.005,-0.327,1,-1.327,2.63,0.268,18.83,1,17.83,4.769,7.478,525.7,1,524.7,7.263
"2021-01-26 23:15:00",12555,13.31,-6.907,-0.005,-0.333,1,-1.333,2.63,0.267,18.79,1,17.79,4.768,7.478,525.7,1,524.7,7.264
"2021-01-26 23:20:00",12556,13.31,-6.907,-0.004,-0.298,1,-1.298,2.63,0.268,18.84,1,17.84,4.768,7.478,525.8,1,524.8,7.265
"2021-01-26 23:25:00",12557,13.31,-6.907,-0.004,-0.299,1,-1.299,2.63,0.268,18.84,1,17.84,4.768,7.478,525.7,1,524.7,7.267
"2021-01-26 23:30:00",12558,13.3,-6.907,-0.004,-0.296,1,-1.296,2.63,0.268,18.84,1,17.84,4.768,7.476,525.6,1,524.6,7.268
"2021-01-26 23:35:00",12559,13.31,-6.907,-0.004,-0.304,1,-1.304,2.63,0.268,18.87,1,17.87,4.768,7.477,525.7,1,524.7,7.269
"2021-01-26 23:40:00",12560,13.3,-6.907,-0.004,-0.315,1,-1.315,2.63,0.268,18.88,1,17.88,4.768,7.476,525.6,1,524.6,7.27
"2021-01-26 23:45:00",12561,13.3,-6.907,-0.004,-0.281,1,-1.281,2.63,0.268,18.86,1,17.86,4.768,7.476,525.6,1,524.6,7.27
"2021-01-26 23:50:00",12562,13.26,-6.907,-0.004,-0.263,1,-1.263,2.629,0.269,18.88,1,17.88,4.768,7.476,525.6,1,524.6,7.269
"2021-01-26 23:55:00",12563,13.3,-6.907,-0.004,-0.311,1,-1.311,2.629,0.268,18.87,1,17.87,4.768,7.476,525.6,1,524.6,7.268
"2021-01-27 00:00:00",12564,13.3,0,-0.005,-0.331,1,-1.331,2.627,0.268,18.86,1,17.86,4.766,7.475,525.6,1,524.6,7.266
"2021-01-27 00:05:00",12565,13.3,-6.884,-0.004,-0.299,1,-1.299,2.628,0.268,18.87,1,17.87,4.767,7.475,525.5,1,524.5,7.267
"2021-01-27 00:10:00",12566,13.3,-6.884,-0.004,-0.273,1,-1.273,2.628,0.268,18.86,1,17.86,4.768,7.475,525.5,1,524.5,7.266
"2021-01-27 00:15:00",12567,13.3,-6.864,-0.004,-0.286,1,-1.286,2.628,0.268,18.85,1,17.85,4.768,7.474,525.5,1,524.5,7.264
"2021-01-27 00:20:00",12568,13.3,-6.864,-0.005,-0.325,1,-1.325,2.628,0.268,18.83,1,17.83,4.767,7.474,525.5,1,524.5,7.264
"2021-01-27 00:25:00",12569,13.3,-6.864,-0.004,-0.316,1,-1.316,2.628,0.268,18.82,1,17.82,4.768,7.474,525.4,1,524.4,7.264
"2021-01-27 00:30:00",12570,13.3,-6.841,-0.004,-0.295,1,-1.295,2.628,0.268,18.82,1,17.82,4.768,7.474,525.5,1,524.5,7.263
"2021-01-27 00:35:00",12571,13.3,-6.841,-0.004,-0.283,1,-1.283,2.628,0.268,18.85,1,17.85,4.767,7.473,525.4,1,524.4,7.264
"2021-01-27 00:40:00",12572,13.3,-6.819,-0.005,-0.33,1,-1.33,2.628,0.268,18.87,1,17.87,4.767,7.473,525.4,1,524.4,7.266
"2021-01-27 00:45:00",12573,13.25,-6.819,-0.004,-0.298,1,-1.298,2.628,0.268,18.85,1,17.85,4.767,7.473,525.4,1,524.4,7.267
"2021-01-27 00:50:00",12574,13.3,-6.796,-0.004,-0.286,1,-1.286,2.628,0.268,18.87,1,17.87,4.767,7.472,525.3,1,524.3,7.269
"2021-01-27 00:55:00",12575,13.3,-6.796,-0.004,-0.294,1,-1.294,2.628,0.269,18.89,1,17.89,4.767,7.472,525.3,1,524.3,7.27
"2021-01-27 01:00:00",12576,13.3,-6.776,-0.004,-0.302,1,-1.302,2.628,0.268,18.86,1,17.86,4.767,7.472,525.3,1,524.3,7.271
"2021-01-27 01:05:00",12577,13.3,-6.776,-0.004,-0.273,1,-1.273,2.628,0.268,18.85,1,17.85,4.767,7.471,525.3,1,524.3,7.272
"2021-01-27 01:10:00",12578,13.3,-6.753,-0.005,-0.323,1,-1.323,2.628,0.268,18.85,1,17.85,4.767,7.471,525.3,1,524.3,7.273
"2021-01-27 01:15:00",12579,13.3,-6.731,-0.004,-0.311,1,-1.311,2.628,0.269,18.88,1,17.88,4.767,7.471,525.3,1,524.3,7.274
"2021-01-27 01:20:00",12580,13.3,-6.731,-0.004,-0.287,1,-1.287,2.628,0.268,18.86,1,17.86,4.767,7.471,525.3,1,524.3,7.274
"2021-01-27 01:25:00",12581,13.3,-6.731,-0.004,-0.292,1,-1.292,2.627,0.267,18.81,1,17.81,4.767,7.471,525.3,1,524.3,7.272
"2021-01-27 01:30:00",12582,13.29,-6.731,-0.004,-0.304,1,-1.304,2.627,0.267,18.77,1,17.77,4.767,7.47,525.2,1,524.2,7.27
"2021-01-27 01:35:00",12583,13.29,-6.708,-0.005,-0.32,1,-1.32,2.628,0.267,18.77,1,17.77,4.767,7.469,525.1,1,524.1,7.268
"2021-01-27 01:40:00",12584,13.3,-6.708,-0.005,-0.317,1,-1.317,2.627,0.267,18.79,1,17.79,4.767,7.47,525.2,1,524.2,7.267
"2021-01-27 01:45:00",12585,13.29,-6.708,-0.004,-0.301,1,-1.301,2.627,0.268,18.81,1,17.81,4.767,7.47,525.2,1,524.2,7.265
"2021-01-27 01:50:00",12586,13.3,-6.708,-0.004,-0.305,1,-1.305,2.627,0.267,18.77,1,17.77,4.766,7.47,525.2,1,524.2,7.264
"2021-01-27 01:55:00",12587,13.29,-6.708,-0.004,-0.292,1,-1.292,2.627,0.266,18.74,1,17.74,4.766,7.469,525.1,1,524.1,7.26
"2021-01-27 02:00:00",12588,13.3,-6.708,-0.004,-0.314,1,-1.314,2.627,0.267,18.74,1,17.74,4.766,7.469,525.1,1,524.1,7.256
"2021-01-27 02:05:00",12589,13.29,-6.708,-0.005,-0.329,1,-1.329,2.627,0.266,18.72,1,17.72,4.766,7.469,525.1,1,524.1,7.252
"2021-01-27 02:10:00",12590,13.29,-6.688,-0.005,-0.319,1,-1.319,2.627,0.266,18.69,1,17.69,4.766,7.469,525.1,1,524.1,7.249
"2021-01-27 02:15:00",12591,13.29,-6.688,-0.004,-0.305,1,-1.305,2.626,0.266,18.73,1,17.73,4.766,7.469,525.1,1,524.1,7.247
"2021-01-27 02:20:00",12592,13.29,-6.688,-0.004,-0.302,1,-1.302,2.627,0.266,18.68,1,17.68,4.766,7.469,525.1,1,524.1,7.246
"2021-01-27 02:25:00",12593,13.28,-6.688,-0.004,-0.289,1,-1.289,2.627,0.266,18.74,1,17.74,4.766,7.469,525.1,1,524.1,7.246
"2021-01-27 02:30:00",12594,13.29,-6.688,-0.004,-0.312,1,-1.312,2.626,0.266,18.71,1,17.71,4.766,7.469,525.2,1,524.2,7.247
"2021-01-27 02:35:00",12595,13.29,-6.688,-0.005,-0.331,1,-1.331,2.626,0.266,18.67,1,17.67,4.766,7.469,525.1,1,524.1,7.25
"2021-01-27 02:40:00",12596,13.29,-6.688,-0.004,-0.301,1,-1.301,2.626,0.266,18.7,1,17.7,4.766,7.469,525.1,1,524.1,7.253
"2021-01-27 02:45:00",12597,13.29,-6.688,-0.004,-0.299,1,-1.299,2.626,0.266,18.7,1,17.7,4.766,7.469,525.1,1,524.1,7.256
"2021-01-27 02:50:00",12598,13.29,-6.688,-0.005,-0.322,1,-1.322,2.626,0.265,18.65,1,17.65,4.766,7.469,525.1,1,524.1,7.259
"2021-01-27 02:55:00",12599,13.29,-6.688,-0.005,-0.328,1,-1.328,2.626,0.266,18.7,1,17.7,4.766,7.469,525.1,1,524.1,7.261
"2021-01-27 03:00:00",12600,13.29,-6.688,-0.005,-0.331,1,-1.331,2.626,0.266,18.72,1,17.72,4.766,7.469,525.1,1,524.1,7.263
"2021-01-27 03:05:00",12601,13.29,-6.688,-0.005,-0.329,1,-1.329,2.626,0.265,18.64,1,17.64,4.765,7.468,525.1,1,524.1,7.265
"2021-01-27 03:10:00",12602,13.29,-6.688,-0.004,-0.3,1,-1.3,2.626,0.266,18.69,1,17.69,4.765,7.468,525.1,1,524.1,7.267
"2021-01-27 03:15:00",12603,13.29,-6.688,-0.005,-0.318,1,-1.318,2.626,0.266,18.69,1,17.69,4.765,7.468,525.1,1,524.1,7.267
"2021-01-27 03:20:00",12604,13.29,-6.688,-0.004,-0.306,1,-1.306,2.625,0.265,18.65,1,17.65,4.765,7.468,525,1,524,7.268
"2021-01-27 03:25:00",12605,13.29,-6.688,-0.004,-0.311,1,-1.311,2.625,0.265,18.63,1,17.63,4.765,7.469,525.1,1,524.1,7.269
"2021-01-27 03:30:00",12606,13.3,-6.688,-0.004,-0.277,1,-1.277,2.625,0.265,18.62,1,17.62,4.765,7.468,525,1,524,7.271
"2021-01-27 03:35:00",12607,13.29,-6.708,-0.004,-0.315,1,-1.315,2.625,0.266,18.67,1,17.67,4.765,7.468,525,1,524,7.272
"2021-01-27 03:40:00",12608,13.3,-6.708,-0.005,-0.321,1,-1.321,2.625,0.265,18.61,1,17.61,4.765,7.467,525,1,524,7.272
"2021-01-27 03:45:00",12609,13.29,-6.708,-0.004,-0.303,1,-1.303,2.625,0.265,18.65,1,17.65,4.765,7.468,525,1,524,7.273
"2021-01-27 03:50:00",12610,13.29,-6.708,-0.005,-0.317,1,-1.317,2.625,0.265,18.62,1,17.62,4.765,7.467,525,1,524,7.273
"2021-01-27 03:55:00",12611,13.29,-6.708,-0.005,-0.323,1,-1.323,2.625,0.265,18.6,1,17.6,4.765,7.466,524.9,1,523.9,7.273
"2021-01-27 04:00:00",12612,13.29,-6.708,-0.004,-0.312,1,-1.312,2.625,0.265,18.6,1,17.6,4.765,7.466,524.9,1,523.9,7.272
"2021-01-27 04:05:00",12613,13.26,-6.708,-0.004,-0.288,1,-1.288,2.625,0.265,18.6,1,17.6,4.765,7.467,525,1,524,7.271
"2021-01-27 04:10:00",12614,13.29,-6.708,-0.004,-0.304,1,-1.304,2.625,0.264,18.57,1,17.57,4.765,7.467,525,1,524,7.27
"2021-01-27 04:15:00",12615,13.29,-6.688,-0.004,-0.298,1,-1.298,2.624,0.264,18.59,1,17.59,4.764,7.466,524.9,1,523.9,7.27
"2021-01-27 04:20:00",12616,13.29,-6.688,-0.004,-0.315,1,-1.315,2.624,0.264,18.58,1,17.58,4.764,7.467,525,1,524,7.269
"2021-01-27 04:25:00",12617,13.29,-6.665,-0.004,-0.302,1,-1.302,2.624,0.264,18.57,1,17.57,4.764,7.466,524.9,1,523.9,7.268
"2021-01-27 04:30:00",12618,13.29,-6.665,-0.004,-0.291,1,-1.291,2.624,0.264,18.59,1,17.59,4.764,7.466,524.9,1,523.9,7.268
"2021-01-27 04:35:00",12619,13.29,-6.642,-0.005,-0.32,1,-1.32,2.624,0.264,18.53,1,17.53,4.764,7.464,524.8,1,523.8,7.268
"2021-01-27 04:40:00",12620,13.29,-6.642,-0.004,-0.309,1,-1.309,2.624,0.264,18.55,1,17.55,4.764,7.465,524.8,1,523.8,7.267
"2021-01-27 04:45:00",12621,13.29,-6.62,-0.005,-0.318,1,-1.318,2.624,0.264,18.55,1,17.55,4.764,7.464,524.8,1,523.8,7.267
"2021-01-27 04:50:00",12622,13.29,-6.62,-0.005,-0.323,1,-1.323,2.624,0.264,18.53,1,17.53,4.764,7.465,524.8,1,523.8,7.267
"2021-01-27 04:55:00",12623,13.29,-6.599,-0.005,-0.319,1,-1.319,2.624,0.264,18.55,1,17.55,4.764,7.463,524.7,1,523.7,7.266
"2021-01-27 05:00:00",12624,13.29,-6.599,-0.005,-0.356,1,-1.356,2.624,0.263,18.48,1,17.48,4.764,7.464,524.8,1,523.8,7.265
"2021-01-27 05:05:00",12625,13.29,-6.599,-0.005,-0.328,1,-1.328,2.623,0.264,18.54,1,17.54,4.764,7.464,524.7,1,523.7,7.266
"2021-01-27 05:10:00",12626,13.29,-6.599,-0.004,-0.293,1,-1.293,2.623,0.263,18.52,1,17.52,4.764,7.463,524.7,1,523.7,7.266
"2021-01-27 05:15:00",12627,13.29,-6.577,-0.004,-0.3,1,-1.3,2.623,0.263,18.52,1,17.52,4.764,7.463,524.7,1,523.7,7.267
"2021-01-27 05:20:00",12628,13.29,-6.577,-0.004,-0.305,1,-1.305,2.623,0.263,18.5,1,17.5,4.764,7.462,524.7,1,523.7,7.266
"2021-01-27 05:25:00",12629,13.29,-6.577,-0.004,-0.29,1,-1.29,2.623,0.263,18.5,1,17.5,4.764,7.462,524.6,1,523.6,7.262
"2021-01-27 05:30:00",12630,13.29,-6.577,-0.005,-0.319,1,-1.319,2.623,0.263,18.47,1,17.47,4.763,7.462,524.6,1,523.6,7.26
"2021-01-27 05:35:00",12631,13.29,-6.554,-0.004,-0.295,1,-1.295,2.623,0.263,18.49,1,17.49,4.763,7.461,524.6,1,523.6,7.259
"2021-01-27 05:40:00",12632,13.29,-6.554,-0.004,-0.313,1,-1.313,2.623,0.262,18.45,1,17.45,4.763,7.461,524.6,1,523.6,7.258
"2021-01-27 05:45:00",12633,13.24,-6.554,-0.005,-0.318,1,-1.318,2.623,0.263,18.47,1,17.47,4.763,7.461,524.6,1,523.6,7.257
"2021-01-27 05:50:00",12634,13.29,-6.554,-0.004,-0.303,1,-1.303,2.623,0.263,18.48,1,17.48,4.763,7.46,524.5,1,523.5,7.257
"2021-01-27 05:55:00",12635,13.29,-6.554,-0.004,-0.269,1,-1.269,2.623,0.263,18.49,1,17.49,4.763,7.46,524.5,1,523.5,7.257
"2021-01-27 06:00:00",12636,13.29,-6.554,-0.004,-0.283,1,-1.283,2.623,0.263,18.47,1,17.47,4.763,7.461,524.5,1,523.5,7.257
"2021-01-27 06:05:00",12637,13.29,-6.554,-0.004,-0.286,1,-1.286,2.623,0.263,18.49,1,17.49,4.763,7.459,524.4,1,523.4,7.258
"2021-01-27 06:10:00",12638,13.29,-6.532,-0.004,-0.269,1,-1.269,2.622,0.262,18.41,1,17.41,4.763,7.459,524.4,1,523.4,7.259
"2021-01-27 06:15:00",12639,13.29,-6.532,-0.004,-0.297,1,-1.297,2.622,0.262,18.41,1,17.41,4.763,7.459,524.4,1,523.4,7.26
"2021-01-27 06:20:00",12640,13.29,-6.532,-0.004,-0.306,1,-1.306,2.622,0.262,18.42,1,17.42,4.763,7.458,524.4,1,523.4,7.261
"2021-01-27 06:25:00",12641,13.29,-6.532,-0.004,-0.295,1,-1.295,2.622,0.262,18.44,1,17.44,4.763,7.458,524.4,1,523.4,7.261
"2021-01-27 06:30:00",12642,13.29,-6.532,-0.004,-0.307,1,-1.307,2.622,0.262,18.4,1,17.4,4.763,7.458,524.3,1,523.3,7.261
"2021-01-27 06:35:00",12643,13.29,-6.532,-0.004,-0.272,1,-1.272,2.622,0.262,18.4,1,17.4,4.763,7.458,524.3,1,523.3,7.261
"2021-01-27 06:40:00",12644,13.29,-6.532,-0.004,-0.292,1,-1.292,2.622,0.261,18.38,1,17.38,4.762,7.458,524.3,1,523.3,7.263
"2021-01-27 06:45:00",12645,13.29,-6.532,-0.005,-0.316,1,-1.316,2.622,0.261,18.35,1,17.35,4.763,7.457,524.3,1,523.3,7.264
"2021-01-27 06:50:00",12646,13.29,-6.532,-0.004,-0.316,1,-1.316,2.622,0.261,18.37,1,17.37,4.762,7.456,524.2,1,523.2,7.266
"2021-01-27 06:55:00",12647,13.29,-6.511,-0.004,-0.307,1,-1.307,2.622,0.261,18.35,1,17.35,4.762,7.456,524.2,1,523.2,7.266
"2021-01-27 07:00:00",12648,13.29,-6.511,-0.004,-0.302,1,-1.302,2.622,0.261,18.38,1,17.38,4.763,7.456,524.2,1,523.2,7.266
"2021-01-27 07:05:00",12649,13.29,-6.511,-0.004,-0.301,1,-1.301,2.621,0.261,18.33,1,17.33,4.762,7.455,524.2,1,523.2,7.266
"2021-01-27 07:10:00",12650,13.29,-6.511,-0.004,-0.271,1,-1.271,2.621,0.261,18.34,1,17.34,4.762,7.456,524.2,1,523.2,7.266
"2021-01-27 07:15:00",12651,13.29,-6.489,-0.004,-0.298,1,-1.298,2.622,0.26,18.31,1,17.31,4.762,7.455,524.2,1,523.2,7.267
"2021-01-27 07:20:00",12652,13.29,-6.489,-0.004,-0.301,1,-1.301,2.621,0.26,18.31,1,17.31,4.762,7.455,524.1,1,523.1,7.267
"2021-01-27 07:25:00",12653,13.24,-6.466,-0.004,-0.298,1,-1.298,2.621,0.261,18.36,1,17.36,4.762,7.454,524.1,1,523.1,7.267
"2021-01-27 07:30:00",12654,13.29,-6.466,-0.004,-0.308,1,-1.308,2.621,0.261,18.33,1,17.33,4.762,7.454,524.1,1,523.1,7.267
"2021-01-27 07:35:00",12655,13.29,-6.466,-0.004,-0.309,1,-1.309,2.621,0.26,18.3,1,17.3,4.762,7.454,524.1,1,523.1,7.267
"2021-01-27 07:40:00",12656,13.29,-6.446,-0.004,-0.299,1,-1.299,2.621,0.261,18.33,1,17.33,4.762,7.454,524,1,523,7.267
"2021-01-27 07:45:00",12657,13.29,-6.423,-0.005,-0.337,1,-1.337,2.621,0.26,18.31,1,17.31,4.762,7.453,524,1,523,7.267
"2021-01-27 07:50:00",12658,13.29,-6.401,-0.004,-0.291,1,-1.291,2.621,0.261,18.34,1,17.34,4.762,7.453,524,1,523,7.267
"2021-01-27 07:55:00",12659,13.29,-6.378,-0.004,-0.28,1,-1.28,2.621,0.26,18.3,1,17.3,4.762,7.452,523.9,1,522.9,7.267
"2021-01-27 08:00:00",12660,13.29,-6.358,-0.004,-0.282,1,-1.282,2.621,0.26,18.27,1,17.27,4.762,7.452,524,1,523,7.268
"2021-01-27 08:05:00",12661,13.29,-6.313,-0.005,-0.317,1,-1.317,2.62,0.26,18.26,1,17.26,4.761,7.452,523.9,1,522.9,7.267
"2021-01-27 08:10:00",12662,13.3,-6.27,-0.004,-0.296,1,-1.296,2.62,0.26,18.31,1,17.31,4.761,7.451,523.9,1,522.9,7.267
"2021-01-27 08:15:00",12663,13.3,-6.204,-0.004,-0.316,1,-1.316,2.62,0.26,18.28,1,17.28,4.761,7.451,523.9,1,522.9,7.267
"2021-01-27 08:20:00",12664,13.31,-6.159,-0.004,-0.315,1,-1.315,2.62,0.26,18.31,1,17.31,4.761,7.451,523.8,1,522.8,7.267
"2021-01-27 08:25:00",12665,13.31,-6.093,-0.004,-0.307,1,-1.307,2.62,0.26,18.28,1,17.28,4.761,7.451,523.8,1,522.8,7.267
"2021-01-27 08:30:00",12666,13.31,-6.028,-0.004,-0.293,1,-1.293,2.62,0.259,18.23,1,17.23,4.761,7.451,523.8,1,522.8,7.267
"2021-01-27 08:35:00",12667,13.32,-5.94,-0.004,-0.293,1,-1.293,2.62,0.26,18.27,1,17.27,4.761,7.45,523.8,1,522.8,7.267
"2021-01-27 08:40:00",12668,13.33,-5.874,-0.004,-0.315,1,-1.315,2.62,0.26,18.26,1,17.26,4.761,7.449,523.7,1,522.7,7.267
"2021-01-27 08:45:00",12669,13.33,-5.788,-0.004,-0.283,1,-1.283,2.62,0.26,18.27,1,17.27,4.761,7.449,523.7,1,522.7,7.267
"2021-01-27 08:50:00",12670,13.34,-5.678,-0.004,-0.306,1,-1.306,2.62,0.26,18.25,1,17.25,4.761,7.449,523.7,1,522.7,7.268
"2021-01-27 08:55:00",12671,13.34,-5.569,-0.004,-0.312,1,-1.312,2.62,0.259,18.22,1,17.22,4.761,7.45,523.8,1,522.8,7.268
"2021-01-27 09:00:00",12672,13.34,-5.461,-0.004,-0.304,1,-1.304,2.62,0.259,18.23,1,17.23,4.761,7.449,523.7,1,522.7,7.269
"2021-01-27 09:05:00",12673,13.28,-5.352,-0.005,-0.327,1,-1.327,2.62,0.259,18.22,1,17.22,4.761,7.448,523.7,1,522.7,7.27
"2021-01-27 09:10:00",12674,13.35,-5.221,-0.004,-0.314,1,-1.314,2.619,0.26,18.25,1,17.25,4.761,7.448,523.7,1,522.7,7.272
"2021-01-27 09:15:00",12675,13.36,-5.09,-0.004,-0.304,1,-1.304,2.619,0.259,18.19,1,17.19,4.76,7.448,523.7,1,522.7,7.273
"2021-01-27 09:20:00",12676,13.37,-4.962,-0.004,-0.29,1,-1.29,2.619,0.259,18.22,1,17.22,4.761,7.448,523.7,1,522.7,7.274
"2021-01-27 09:25:00",12677,13.38,-4.808,-0.004,-0.296,1,-1.296,2.619,0.259,18.19,1,17.19,4.76,7.447,523.6,1,522.6,7.274
"2021-01-27 09:30:00",12678,13.4,-4.657,-0.004,-0.297,1,-1.297,2.619,0.259,18.22,1,17.22,4.761,7.447,523.6,1,522.6,7.275
"2021-01-27 09:35:00",12679,13.41,-4.485,-0.004,-0.286,1,-1.286,2.619,0.259,18.21,1,17.21,4.76,7.447,523.6,1,522.6,7.275
"2021-01-27 09:40:00",12680,13.41,-4.311,-0.005,-0.317,1,-1.317,2.619,0.259,18.19,1,17.19,4.76,7.447,523.5,1,522.5,7.274
"2021-01-27 09:45:00",12681,13.41,-4.117,-0.005,-0.324,1,-1.324,2.619,0.259,18.18,1,17.18,4.76,7.447,523.6,1,522.6,7.273
"2021-01-27 09:50:00",12682,13.42,-3.965,-0.004,-0.312,1,-1.312,2.619,0.259,18.19,1,17.19,4.76,7.446,523.5,1,522.5,7.272
"2021-01-27 09:55:00",12683,13.39,-3.816,-0.005,-0.337,1,-1.337,2.619,0.259,18.18,1,17.18,4.76,7.446,523.5,1,522.5,7.271
"2021-01-27 10:00:00",12684,13.43,-3.642,-0.004,-0.303,1,-1.303,2.619,0.258,18.16,1,17.16,4.76,7.446,523.5,1,522.5,7.27
"2021-01-27 10:05:00",12685,13.45,-3.493,-0.004,-0.31,1,-1.31,2.619,0.258,18.15,1,17.15,4.76,7.445,523.4,1,522.4,7.269
"2021-01-27 10:10:00",12686,13.45,-3.364,-0.004,-0.314,1,-1.314,2.619,0.258,18.13,1,17.13,4.76,7.445,523.5,1,522.5,7.268
"2021-01-27 10:15:00",12687,13.47,-3.213,-0.005,-0.316,1,-1.316,2.619,0.258,18.16,1,17.16,4.76,7.445,523.4,1,522.4,7.268
"2021-01-27 10:20:00",12688,13.48,-3.084,-0.004,-0.316,1,-1.316,2.619,0.259,18.2,1,17.2,4.76,7.444,523.4,1,522.4,7.268
"2021-01-27 10:25:00",12689,13.5,-2.935,-0.004,-0.303,1,-1.303,2.619,0.259,18.23,1,17.23,4.76,7.445,523.4,1,522.4,7.268
"2021-01-27 10:30:00",12690,13.53,-2.763,-0.004,-0.305,1,-1.305,2.619,0.259,18.19,1,17.19,4.76,7.444,523.3,1,522.3,7.268
"2021-01-27 10:35:00",12691,13.57,-2.549,-0.005,-0.325,1,-1.325,2.619,0.259,18.22,1,17.22,4.76,7.444,523.3,1,522.3,7.267
"2021-01-27 10:40:00",12692,13.59,-2.334,-0.005,-0.335,1,-1.335,2.619,0.259,18.21,1,17.21,4.76,7.444,523.3,1,522.3,7.267
"2021-01-27 10:45:00",12693,13.66,-2.056,-0.004,-0.288,1,-1.288,2.619,0.259,18.19,1,17.19,4.76,7.443,523.3,1,522.3,7.268
"2021-01-27 10:50:00",12694,13.74,-1.801,-0.004,-0.309,1,-1.309,2.619,0.259,18.19,1,17.19,4.76,7.443,523.3,1,522.3,7.268
"2021-01-27 10:55:00",12695,14.03,-1.543,-0.005,-0.323,1,-1.323,2.619,0.259,18.2,1,17.2,4.76,7.443,523.3,1,522.3,7.268
"2021-01-27 11:00:00",12696,14.97,-1.288,-0.004,-0.311,1,-1.311,2.619,0.259,18.19,1,17.19,4.76,7.443,523.3,1,522.3,7.268
"2021-01-27 11:05:00",12697,14.84,-0.969,-0.004,-0.301,1,-1.301,2.62,0.259,18.22,1,17.22,4.76,7.442,523.2,1,522.2,7.268
